"id","username","location","userop","quote","rating","date","reviewnospace","page","titleopinion","SentimentValue","SentimentCore","pos","neg"
"rn126078648","Lesley57_12","Cork, Ireland","24 reviews","interesting",4,"2012-03-14","loved the photograghs, not really a fan of Picasso but it was an experience to see Guernica, lots of weird and wonderful things to see here so definitly worth a visit",318,"interesting. loved the photograghs, not really a fan of Picasso but it was an experience to see Guernica, lots of weird and wonderful things to see here so definitly worth a visit","positive","positive",3,0
"rn126003089","Buddhawise","London, United Kingdom","41 reviews","Good....",4,"2012-03-12","This is a smashing gallery, but I was expecting a Tate Modern equivalent, so I was a little disappinted. But then add Dali and Picasso etc and some amazing photography and you'll be smiling when you leave.",318,"Good..... This is a smashing gallery, but I was expecting a Tate Modern equivalent, so I was a little disappinted. But then add Dali and Picasso etc and some amazing photography and you'll be smiling when you leave.","positive","positive",2,1
"rn125975324","shmeyer","Madrid, España","25 reviews","On the list of must sees for Guernica",4,"2012-03-12","I have to say that this is, for me, the least impressive collection in Madrid. I do love the inner patio garden of the original building and fully appreciate the Nouvel addon but I just feel that it could be much better. Feel the permanent collection is very much lacking.",318,"On the list of must sees for Guernica. I have to say that this is, for me, the least impressive collection in Madrid. I do love the inner patio garden of the original building and fully appreciate the Nouvel addon but I just feel that it could be much better. Feel the permanent collection is very much lacking.","positive","negative",0,3
"rn125951839","Ninita_bl","Banja Luka","93 reviews","Astonishing place",5,"2012-03-11","Ticket for 6 euros is really nothing compare to what you will see. Although a famous Guernica is there, you will find many other great pieces of art from famous Spanish artists, and international too. In museum shop you can buy many items seen inside, book about museum is 22 euros which is a bit too much (not even hard cover).",318,"Astonishing place. Ticket for 6 euros is really nothing compare to what you will see. Although a famous Guernica is there, you will find many other great pieces of art from famous Spanish artists, and international too. In museum shop you can buy many items seen inside, book about museum is 22 euros which is a bit too much (not even hard cover).","positive","neutral",2,2
"rn125949490","bittersweetBudapest","Budapest","59 reviews","Cannot miss it!",5,"2012-03-11","I wanted to see Picasso and Dali paintings, they have nice pieces including Guernica.",318,"Cannot miss it!. I wanted to see Picasso and Dali paintings, they have nice pieces including Guernica.","positive","neutral",1,1
"rn125924188","Michal F","Bratislava, Slovakia","19 reviews","Guernica",4,"2012-03-11","Even if for nothing else, seeing Guernica is reason enough to visit this museum.",318,"Guernica. Even if for nothing else, seeing Guernica is reason enough to visit this museum.","positive","negative",0,1
"rn125894518","Linda N","Birmingham, Alabama","8 reviews","Unusual and fun",5,"2012-03-10","Loved this museum....in a beautiful area and such fun and different exhibits!",319,"Unusual and fun. Loved this museum....in a beautiful area and such fun and different exhibits!","positive","positive",3,0
"rn125886180","CB07","Montreal","35 reviews","Night time on the Terrace",5,"2012-03-10","Monday evening was free from 7:00pm until closing at 9:00. Don,t forget that the museum closes on Tuesdays. There were some amazing works of art and the Guernica was well worth seeing. Opposite wall to the painting is a photo account of how Picasso developed the painting. Go to the 4th floor to experience the evening lights reflected upon the red roof overhang. Spectacular photo opp.",319,"Night time on the Terrace. Monday evening was free from 7:00pm until closing at 9:00. Don,t forget that the museum closes on Tuesdays. There were some amazing works of art and the Guernica was well worth seeing. Opposite wall to the painting is a photo account of how Picasso developed the painting. Go to the 4th floor to experience the evening lights reflected upon the red roof overhang. Spectacular photo opp.","positive","positive",4,0
"rn125725924","Gato188","Canberra, Australia","83 reviews","Second-ranked of Madrid's ""big three"" galleries has a massive official collection of modern art",4,"2012-03-06","The Reina Sofía is generally ranked as the second of Madrid's ""big three"" of art galleries, after the Prado and followed by the Thyssen-Bornemisza.<br>Broadly speaking, the Prado is the place to go for classical and religious Spanish and European art, and royal portraits; the Reina Sofía houses the overflow in the official collection of mostly modern artworks from those in the Prado; and the Thyssen-Bornemisza has the smaller scale, more personal art of many genres that you'd probably want to have in your own house.<br>The Reina Sofía is certainly a must-see, as are all of the ""big three"". It is housed in an austere former convent hospital, extensively renovated and extended. We would have to say that much of its modernistic holdings are not to our taste, but they are certainly important in the history of art. The highlights are excellent collections by Picasso, Dalí, Miró and other mainly Spanish artists. The most famous and most visited work on display is undoubtedly Picasso's Guernica, his giant canvas (about 3.5 by almost 8 metres) protesting the aerial bombing of the Basque town of Guernica during the Spanish Civil War. The museum has good amenities, including a shop selling Guernica tee-shirts! Those who, like us, are not particularly attracted to abstract art, but who are interested in Picasso and Dalí, will happily spend 3-4 hours in the Reina Sofía. More serious art enthusiasts with broader tastes might require several days. Adult entry cost €6 per person when we visited in February 2012. The museum website, in Spanish and English, at http://www.museoreinasofia.es , is a useful aid to planning what to see during a visit.",319,"Second-ranked of Madrid's  big three  galleries has a massive official collection of modern art. The Reina Sofía is generally ranked as the second of Madrid's  big three  of art galleries, after the Prado and followed by the Thyssen-Bornemisza. Broadly speaking, the Prado is the place to go for classical and religious Spanish and European art, and royal portraits; the Reina Sofía houses the overflow in the official collection of mostly modern artworks from those in the Prado; and the Thyssen-Bornemisza has the smaller scale, more personal art of many genres that you'd probably want to have in your own house. The Reina Sofía is certainly a must-see, as are all of the  big three . It is housed in an austere former convent hospital, extensively renovated and extended. We would have to say that much of its modernistic holdings are not to our taste, but they are certainly important in the history of art. The highlights are excellent collections by Picasso, Dalí, Miró and other mainly Spanish artists. The most famous and most visited work on display is undoubtedly Picasso's Guernica, his giant canvas (about 3.5 by almost 8 metres) protesting the aerial bombing of the Basque town of Guernica during the Spanish Civil War. The museum has good amenities, including a shop selling Guernica tee-shirts! Those who, like us, are not particularly attracted to abstract art, but who are interested in Picasso and Dalí, will happily spend 3-4 hours in the Reina Sofía. More serious art enthusiasts with broader tastes might require several days. Adult entry cost €6 per person when we visited in February 2012. The museum website, in Spanish and English, at http://www.museoreinasofia.es , is a useful aid to planning what to see during a visit.","positive","negative",3,10
"rn125640500","DDandC","Switzerland","101 reviews","For fans of modern art",5,"2012-03-05","A collection of rooms with great art, perhaps not the easiest to orient yourself in, but just exploring both the old building and the new addition is a wonderful experience.",319,"For fans of modern art. A collection of rooms with great art, perhaps not the easiest to orient yourself in, but just exploring both the old building and the new addition is a wonderful experience.","positive","positive",3,0
"rn125640125","Elcano2010","Madrid","38 reviews","Very Good Modern Art Museum with a world famous Painting",4,"2012-03-05","Museo Reina Sofia is quite new, because it was created in the 80's to house the Guernica painting when it came to Spain, in addition to all the Spanish State Modern Art collection. It maybe lacks the history and reputation of other museums like MOMA but it is very worthwhile. The building used to be a very old hospital founded in the 18th century, and they have preserved the old granite stone structure and the terraces, stairs and corridors. There is also a new building designed by Nouvel, attached to the old one. That is the reason why the distribution and layout of some rooms may seems confusing. In fact you will need a good plan to navigate the museum. Said that, it is really worth a 3 hours visit, if you are even only a little interested in modern art or would love to see the Guernica painting. Take into account the Spain has been the home country to some of the best 20th century artists in the world. The tempòrary exhibitions are very good and there are guided tours. The museun is located in old Madrid near Atocha station and after the visit you can go to Lavapies for some drinks on the terraces there, or you can take a walk in the Retiro park. You should take advantage of the free visit schedule available to visit the museum.",319,"Very Good Modern Art Museum with a world famous Painting. Museo Reina Sofia is quite new, because it was created in the 80's to house the Guernica painting when it came to Spain, in addition to all the Spanish State Modern Art collection. It maybe lacks the history and reputation of other museums like MOMA but it is very worthwhile. The building used to be a very old hospital founded in the 18th century, and they have preserved the old granite stone structure and the terraces, stairs and corridors. There is also a new building designed by Nouvel, attached to the old one. That is the reason why the distribution and layout of some rooms may seems confusing. In fact you will need a good plan to navigate the museum. Said that, it is really worth a 3 hours visit, if you are even only a little interested in modern art or would love to see the Guernica painting. Take into account the Spain has been the home country to some of the best 20th century artists in the world. The tempòrary exhibitions are very good and there are guided tours. The museun is located in old Madrid near Atocha station and after the visit you can go to Lavapies for some drinks on the terraces there, or you can take a walk in the Retiro park. You should take advantage of the free visit schedule available to visit the museum.","positive","neutral",6,6
"rn125606259","OregonJerry","Oregon","173 reviews","Picasso",5,"2012-03-04","Free Saturday afternoons and worth hitting Picasso works as these are stellar.",319,"Picasso. Free Saturday afternoons and worth hitting Picasso works as these are stellar.","positive","positive",1,0
"rn125575973","Stacie B","Buffalo, New York","24 reviews","Modern Art",5,"2012-03-04","Even if you don't know a lot about art, this is definitely a must-see. Modern art museum with many world-famous artists. Make sure you show your student ID for a free or discounted ticket!",319,"Modern Art. Even if you don't know a lot about art, this is definitely a must-see. Modern art museum with many world-famous artists. Make sure you show your student ID for a free or discounted ticket!","positive","positive",1,0
"rn125561061","Scott_Main-Reade","Somerset","33 reviews","The building alone will blow your mind!",4,"2012-03-03","I arrived around ten minutes before the door's opened and I didn't wait long to get in. Which was good as the que wasn't moving that fast.<br>You have to pay for a locker so have 50 cent or 1 Euro handy. <br>This place is devoted to modern art, so expect some instalation art which may baffle you - but, when you get up to the second floor you realise why you are there.<br>I find it hard to explain how the second floor has added to my life - it feels weird writing it, but it is true. If what you see does evoke something in you, you are souless in my opinion. <br>Seeing Spanish school children being given a guided tour makes you realise how seriously Spain takes their art history- it almost makes you feel humble to view it.<br>The cafe is very cool and I found cheap - to be fair - if you find a coffee in Madrid for over 180 Euro, you've been had. <br>The whole space is great, and seeing some of the most important art of this century and the last is a great memory to take from Madrid. <br>Tip - take water - this museum is four storeys high. <br></p>",319,"The building alone will blow your mind!. I arrived around ten minutes before the door's opened and I didn't wait long to get in. Which was good as the que wasn't moving that fast. You have to pay for a locker so have 50 cent or 1 Euro handy.  This place is devoted to modern art, so expect some instalation art which may baffle you - but, when you get up to the second floor you realise why you are there. I find it hard to explain how the second floor has added to my life - it feels weird writing it, but it is true. If what you see does evoke something in you, you are souless in my opinion.  Seeing Spanish school children being given a guided tour makes you realise how seriously Spain takes their art history- it almost makes you feel humble to view it. The cafe is very cool and I found cheap - to be fair - if you find a coffee in Madrid for over 180 Euro, you've been had.  The whole space is great, and seeing some of the most important art of this century and the last is a great memory to take from Madrid.  Tip - take water - this museum is four storeys high.   ","positive","positive",6,4
"rn125548230","Tim H","Atlanta, Georgia","127 reviews","Amazing Picasso work.",5,"2012-03-03","Really enjoyed the huge Picasso work called ""Guernica"". Although, it is the only piece of artwork, which non-flash photos are not allowed. There is a nice display of Dali paintings as well. The one negative about this museum is the confusing layout, and the fact some of the volunteers do not know the layout. Still, the Picasso alone is worth the admission to this museum.",320,"Amazing Picasso work.. Really enjoyed the huge Picasso work called  Guernica . Although, it is the only piece of artwork, which non-flash photos are not allowed. There is a nice display of Dali paintings as well. The one negative about this museum is the confusing layout, and the fact some of the volunteers do not know the layout. Still, the Picasso alone is worth the admission to this museum.","positive","positive",4,2
"rn125515659","Ryan S","London, United Kingdom","5 reviews","Arts",5,"2012-03-02","This place had Picasso's works as well as Salvador Dali's. Only costs 6 euros to get in so I'd definitely recommend. Near metro Atoucha",320,"Arts. This place had Picasso's works as well as Salvador Dali's. Only costs 6 euros to get in so I'd definitely recommend. Near metro Atoucha","positive","neutral",1,1
"rn125436899","oliviereveraerts","Luxembourg City, Luxembourg","15 reviews","One of the best modern museums on this planet",5,"2012-03-01","Take all you time.....1 day is perfect!!!! you can even take a break to lunch and come back",320,"One of the best modern museums on this planet. Take all you time.....1 day is perfect!!!! you can even take a break to lunch and come back","positive","positive",3,0
"rn125399572","Eric G","San Francisco","4 reviews","Best place for contemporary art",5,"2012-02-29","I thoroughly enjoyed this place. I wandered for a couple of hours around the halls, and of course, the Guernica...",320,"Best place for contemporary art. I thoroughly enjoyed this place. I wandered for a couple of hours around the halls, and of course, the Guernica...","positive","positive",3,1
"rn125353995","Nesterix1","Queretaro City, Mexico","95 reviews","Come and see Guernica, by Picasso",4,"2012-02-28","I went specifically to see the famous Picasso painting, it is impacfull, specially when you understand the meaning (the bombing of the town), and the process of the painting.",320,"Come and see Guernica, by Picasso. I went specifically to see the famous Picasso painting, it is impacfull, specially when you understand the meaning (the bombing of the town), and the process of the painting.","positive","positive",2,0
"rn125295921","picturedesk2010","Brookline, MA","84 reviews","For contemporary art, a must-see",5,"2012-02-27","Recent (where Guernica lives) and contemporary art shines in this massive building, restored and with wild modern additions, treasures to be appreciated, 3-4 hrs, with pauses to catch your artistic breath, lovely little restaurants in the courtyards nearby or dine in the ultramodern cafe under a soaring roof - part of the 3 great museums of Madrid",320,"For contemporary art, a must-see. Recent (where Guernica lives) and contemporary art shines in this massive building, restored and with wild modern additions, treasures to be appreciated, 3-4 hrs, with pauses to catch your artistic breath, lovely little restaurants in the courtyards nearby or dine in the ultramodern cafe under a soaring roof - part of the 3 great museums of Madrid","positive","neutral",1,1
"rn125182763","Yvettetravels","Manhattan Beach, CA","153 reviews","great collection",5,"2012-02-25","It was well organized with a sizeable collection. Employees were friendly and informative. If traveling with teenagers or college kids make sure to bring some ID and they will get in for free.",320,"great collection. It was well organized with a sizeable collection. Employees were friendly and informative. If traveling with teenagers or college kids make sure to bring some ID and they will get in for free.","positive","positive",2,1
"rn125143788","JayPDub","Katy, Texas","37 reviews","I liked it better than Prado, but the layout was not as good.",4,"2012-02-24","If you want to see many great Picasso and Dali works, this is a great place to visit. My family enjoyed it more than the Prado.",320,"I liked it better than Prado, but the layout was not as good.. If you want to see many great Picasso and Dali works, this is a great place to visit. My family enjoyed it more than the Prado.","positive","positive",2,0
"rn125116494","Traveller5847","Barcelona, Spain","64 reviews","Guernica",5,"2012-02-24","You have to go here to see Picasso's Guernica. Tip: use the Dorling Kindersley top 10 guide to find the best of the rest. Good views from the open areas at the top of the gallery.",320,"Guernica. You have to go here to see Picasso's Guernica. Tip: use the Dorling Kindersley top 10 guide to find the best of the rest. Good views from the open areas at the top of the gallery.","positive","positive",2,0
"rn125039493","JBMandJCM","Houston, TX","67 reviews","Top museum",4,"2012-02-22","Perhaps with all of the great and interesting museums in Madrid the highlight here is really Picasso's Guernica. Focus/strength is on Spanish artists. Closed Tuesdays.",321,"Top museum. Perhaps with all of the great and interesting museums in Madrid the highlight here is really Picasso's Guernica. Focus/strength is on Spanish artists. Closed Tuesdays.","positive","positive",1,0
"rn124954436","Shannen Y","Cambridge, United Kingdom","11 reviews","Sofia Reina",5,"2012-02-21","Easy to find via the metro. Huge museum with the main piece being a Picasso. The staff were very rude so bare this in mind when walking round.",321,"Sofia Reina. Easy to find via the metro. Huge museum with the main piece being a Picasso. The staff were very rude so bare this in mind when walking round.","positive","negative",0,2
"rn124908148","Svegaard","Helsingoer, Denmark","28 reviews","Guernica - the Mona Lisa of the 20th century",5,"2012-02-20","More space at Sofia compared to the other museums. Take the entrance with the lichtenstein monument. A modern approach to the museum.",321,"Guernica - the Mona Lisa of the 20th century. More space at Sofia compared to the other museums. Take the entrance with the lichtenstein monument. A modern approach to the museum.","positive","positive",1,0
"rn124855637","Pritso","Manchester","9 reviews","Beautiful artwork",4,"2012-02-20","Beautiful artwork by Miro / Dali / Picasso in a nice surrounding.",321,"Beautiful artwork. Beautiful artwork by Miro / Dali / Picasso in a nice surrounding.","positive","positive",2,0
"rn124851137","peterandbrenda_10","Sussex, England","103 reviews","Huge, so be selective",4,"2012-02-20","We enjoyed this modern art museum but found it to be bigger than expected and slightly confusing in layout. Nonetheless, very interesting and thought provoking, especially the section on the Spanish Civil War. It also has an excellent restaurant - try the set lunch!",321,"Huge, so be selective. We enjoyed this modern art museum but found it to be bigger than expected and slightly confusing in layout. Nonetheless, very interesting and thought provoking, especially the section on the Spanish Civil War. It also has an excellent restaurant - try the set lunch!","positive","positive",4,1
"rn124769498","corinaZ","Parma, Italy","161 reviews","modern art at its best",5,"2012-02-18","I am not a big admirer of very modern art:)) But here I saw the first Picasso I liked (no, not at all Guernica) and a lot of interesting and renown Dali. Try not to skip it; every evening, saturday afternoon and sunday the entrance is free.",321,"modern art at its best. I am not a big admirer of very modern art:)) But here I saw the first Picasso I liked (no, not at all Guernica) and a lot of interesting and renown Dali. Try not to skip it; every evening, saturday afternoon and sunday the entrance is free.","positive","positive",2,1
"rn124719836","TimWilliams","Shoreham by Sea, United Kingdom","78 reviews","Amazing collection",5,"2012-02-17","The Piacsso Guernica is preceded by a collection of sketches and working drawings plus a series of Dora Marr photographs taken during the painting giving a marvellous insight into the development. Ther is also a fine collection of civil war photographs and war artist works in adjacent galleries.",321,"Amazing collection. The Piacsso Guernica is preceded by a collection of sketches and working drawings plus a series of Dora Marr photographs taken during the painting giving a marvellous insight into the development. Ther is also a fine collection of civil war photographs and war artist works in adjacent galleries.","positive","positive",2,1
"rn124703849","thermy123","","26 reviews","Modern art - if that's your thing",4,"2012-02-17","Very impressive building - well laid out - but VERY big.. You need a fair amount of time to do this place any justice.. Its spread over 4 floors and has loads to see - including Guernica by Picasso..",321,"Modern art - if that's your thing. Very impressive building - well laid out - but VERY big.. You need a fair amount of time to do this place any justice.. Its spread over 4 floors and has loads to see - including Guernica by Picasso..","positive","neutral",1,1
"rn124703845","IVANA L","Monaco-Ville, Monaco","21 reviews","arte",5,"2012-02-17","Great Geurnica with a full of people in front of it - the entrance is free starting 18h each day but too many people - if you want to admire Guernica alone go in the morning !",321,"arte. Great Geurnica with a full of people in front of it - the entrance is free starting 18h each day but too many people - if you want to admire Guernica alone go in the morning !","positive","positive",1,0
"rn124695007","George610","New York","41 reviews","fantastic museum",5,"2012-02-16","Guernica alone is worth it. The Jean Nouvel addition is fabulous, too.",321,"fantastic museum. Guernica alone is worth it. The Jean Nouvel addition is fabulous, too.","positive","positive",3,0
"rn124665258","pwplatt","Los Angeles, California","20 reviews","Picasso and Dali",5,"2012-02-16","Don't miss this museum - it has an amazing collection of Picassos, including the Guernica, as well as Dali, Juan Gris, and other modern Spanish painters. Fabulous.",322,"Picasso and Dali. Don't miss this museum - it has an amazing collection of Picassos, including the Guernica, as well as Dali, Juan Gris, and other modern Spanish painters. Fabulous.","positive","positive",1,0
"rn124572636","Declan T","Kilkenny, Ireland","13 reviews","Emperors new clothes",2,"2012-02-14","People view the crap here and claim its art. Salvador Dali is the only ""real"" artish of note. Way to many staff also following your everymove making for an uncomfortable visit. As I said THIS IS NOT ART!!!!",322,"Emperors new clothes. People view the crap here and claim its art. Salvador Dali is the only  real  artish of note. Way to many staff also following your everymove making for an uncomfortable visit. As I said THIS IS NOT ART!!!!","negative","negative",0,4
"rn124437945","Dohfar","","375 reviews","A big disappointment",2,"2012-02-11","I had high hopes for the Reina Sofia, as I do like certain types of modern art. However it was disappointing. To start off with it's a confusing building to find your way round, and doesn't seem to be arranged with the casual visitor in mind. Lots of big rooms, empty apart from a couple of works of art. Lots of plodding down interminable corridors. And you have to show your ticket to pompous security guards every time you go up a floor.<br><br>The art, with a few notable exceptions, is a load of meaningless drivel. I really tried to get on with the exhibitions on the ground floor, but there comes a point when you just have to say that it's rubbish. And there's far too much reliance on projections of black and white films from the 1940s and 1950s.<br><br>Of course you feel obliged to go, to see Picasso's famous 'Guernica'. If they could send it back to the Prado, it would make everyone's life easier.",322,"A big disappointment. I had high hopes for the Reina Sofia, as I do like certain types of modern art. However it was disappointing. To start off with it's a confusing building to find your way round, and doesn't seem to be arranged with the casual visitor in mind. Lots of big rooms, empty apart from a couple of works of art. Lots of plodding down interminable corridors. And you have to show your ticket to pompous security guards every time you go up a floor.  The art, with a few notable exceptions, is a load of meaningless drivel. I really tried to get on with the exhibitions on the ground floor, but there comes a point when you just have to say that it's rubbish. And there's far too much reliance on projections of black and white films from the 1940s and 1950s.  Of course you feel obliged to go, to see Picasso's famous 'Guernica'. If they could send it back to the Prado, it would make everyone's life easier.","negative","negative",2,10
"rn124420993","minanabil77","Alexandria, Egypt","204 reviews","amazing",5,"2012-02-11","be prepared to spend a good afternoon visit to this center , get your camera ready for photos of varieties of paintings and other artifacts that can be amazing for everyone",322,"amazing. be prepared to spend a good afternoon visit to this center , get your camera ready for photos of varieties of paintings and other artifacts that can be amazing for everyone","positive","positive",2,0
"rn124402376","RTKL2","Belfast, United Kingdom","30 reviews","Modern Art",4,"2012-02-10","Be sure to look at the website before you go - it will give you an idea of what to expect in each room. do take the lift to the top floor - if only for the view.",322,"Modern Art. Be sure to look at the website before you go - it will give you an idea of what to expect in each room. do take the lift to the top floor - if only for the view.","positive","positive",1,0
"rn124342255","Joyce L","barcelona","11 reviews","Go when it is free!",5,"2012-02-09","The museum is free from 7 to 9 most days. It is enough time to see the highlight which are the Picassos, especially Guernica.",322,"Go when it is free!. The museum is free from 7 to 9 most days. It is enough time to see the highlight which are the Picassos, especially Guernica.","positive","negative",0,1
"rn124140535","duckietravel","White Rock, Canada","31 reviews","A new appreciation for Picasso",4,"2012-02-05","The layout of the museum is bizarre and rather confusing, so be sure you have enough time to forget the map and just wander. Best washroom - bottom floor near the secondary entrance/exit.<br>Pieces I loved: Dali's Masterbator, Miro's Head and Spider (just as it sounds), Ponce de Leon's car accident painting, the stacked animal sculpture on the outer deck, and, of course, Picasso's Guernica - after you study it piece by piece, watch the gaping mouths in the crowd, and then find Dora Maar's photos of its creation.",322,"A new appreciation for Picasso. The layout of the museum is bizarre and rather confusing, so be sure you have enough time to forget the map and just wander. Best washroom - bottom floor near the secondary entrance/exit. Pieces I loved: Dali's Masterbator, Miro's Head and Spider (just as it sounds), Ponce de Leon's car accident painting, the stacked animal sculpture on the outer deck, and, of course, Picasso's Guernica - after you study it piece by piece, watch the gaping mouths in the crowd, and then find Dora Maar's photos of its creation.","positive","negative",1,3
"rn124010971","Marshmellow66","Rome, Italy","18 reviews","Worth the queue",5,"2012-02-02","Just seeing Picasso's Guernica was worth the one hour wait to get in",322,"Worth the queue. Just seeing Picasso's Guernica was worth the one hour wait to get in","positive","positive",2,0
"rn124002708","mdacal","Madrid, Spain","42 reviews","Its the MOMA of Madrid.",4,"2012-02-02","smaller than Museo del Prado, with much modern art.",322,"Its the MOMA of Madrid.. smaller than Museo del Prado, with much modern art.","positive","positive",1,0
"rn123992903","Smiles4miles","Thomasville, Georgia","575 reviews","Guernica!!",4,"2012-02-01","Say no more...Picasso's masterpiece is alive and well here. Brought tears to my eyes.",322,"Guernica!!. Say no more...Picasso's masterpiece is alive and well here. Brought tears to my eyes.","positive","positive",2,0
"rn123837936","celsocg87","Sao Paulo, SP","124 reviews","THE museum to visit in Madrid.",5,"2012-01-30","There are other museums in Madrid like Prado and Thyssen, but Reina Sofia is the one to go, in case you don't wanna spend too much time indoors. It's the most pleasent of them all. The ambience is great and it has a great variety of works from many different artistis. On top of that, it has what, in my oppinion, is the Master Piece to see in Madrid, which is Picasso's Guernica. <br>The painting it self is absolutely breathtaking and you will find yourself standing in front of it, still, for long minutes, like everyone else. But the great thing about the museum is that many of the studies Picasso made, prior to the painting, regarding the completion of the master piece, are there. All the sketches with the cow, the mother, the horse, the children, are there. You start looking at the sketches, one after the other, and you end up in front of the huge and overwhelming painting. It's un unforgettable experience. The museum also has expositions by modern and contemporary artists that are worth a visit. And, finally, there is a great little square in front of the museum to take a stroll after you leave it and grab a bite and a Caña in one of the restaurants.<br>Cheers.",323,"THE museum to visit in Madrid.. There are other museums in Madrid like Prado and Thyssen, but Reina Sofia is the one to go, in case you don't wanna spend too much time indoors. It's the most pleasent of them all. The ambience is great and it has a great variety of works from many different artistis. On top of that, it has what, in my oppinion, is the Master Piece to see in Madrid, which is Picasso's Guernica.  The painting it self is absolutely breathtaking and you will find yourself standing in front of it, still, for long minutes, like everyone else. But the great thing about the museum is that many of the studies Picasso made, prior to the painting, regarding the completion of the master piece, are there. All the sketches with the cow, the mother, the horse, the children, are there. You start looking at the sketches, one after the other, and you end up in front of the huge and overwhelming painting. It's un unforgettable experience. The museum also has expositions by modern and contemporary artists that are worth a visit. And, finally, there is a great little square in front of the museum to take a stroll after you leave it and grab a bite and a Caña in one of the restaurants. Cheers.","positive","positive",8,5
"rn123741031","msjessies","Boston, Massachusetts","19 reviews","Great modern art collection and Free for students.",4,"2012-01-28","Great modern art pieces. Picasso's Guernica and Miro, Dali to name a few. A bit too modern for us. Free with student id.Audio guide not that helpful.",323,"Great modern art collection and Free for students.. Great modern art pieces. Picasso's Guernica and Miro, Dali to name a few. A bit too modern for us. Free with student id.Audio guide not that helpful.","positive","negative",2,3
"rn123713212","Lorraine_arg","Madrid, Spain","10 reviews","One of the best Modern Arts museums",5,"2012-01-27","One of the best Modern Arts museums! And here is the Gernika!",323,"One of the best Modern Arts museums. One of the best Modern Arts museums! And here is the Gernika!","positive","positive",3,0
"rn123696921","doofvfood","Manchester, United Kingdom","405 reviews","for modern art lovers",4,"2012-01-27","an impressive collection of modern art. we went early, and were lucky as just when we were leaving there was a massive queue outside!! there is a lovely courtyard where you can have a little rest/ breather. like del prado - would need a number of hours to see everything! we went on a guided walk after leaving the museum through the Levapies and Letras districts (barrios) which was interesting!",323,"for modern art lovers. an impressive collection of modern art. we went early, and were lucky as just when we were leaving there was a massive queue outside!! there is a lovely courtyard where you can have a little rest/ breather. like del prado - would need a number of hours to see everything! we went on a guided walk after leaving the museum through the Levapies and Letras districts (barrios) which was interesting!","positive","positive",4,2
"rn123671281","dizziest1","Washington DC, District of Columbia","69 reviews","Enjoyable modern art museum",5,"2012-01-26","Enjoyable art museum with interesting works of modern art. The most popular painting appeared to be Picasso's famous large black and white painting Guernica. It was protected by 2 guards and the room was full of admirers when we were there. The rest of the museum was not so crowded. The building itself is beautiful and there's a lovely peaceful courtyard with a large sculpture by Alexander Calder. Visit on a Saturday afternoon if you can, when the admission is FREE, otherwise it's 6 euros, which is still money well spent. to us art lovers. <br>Taking the glass elevators gives you a nice view of the plaza in front of the museum. The day we visited some talented youth were practicing their dance moves and others were playing an inspired game of futbol. Grab a bite and sit in the plaza for some local flavor.",323,"Enjoyable modern art museum. Enjoyable art museum with interesting works of modern art. The most popular painting appeared to be Picasso's famous large black and white painting Guernica. It was protected by 2 guards and the room was full of admirers when we were there. The rest of the museum was not so crowded. The building itself is beautiful and there's a lovely peaceful courtyard with a large sculpture by Alexander Calder. Visit on a Saturday afternoon if you can, when the admission is FREE, otherwise it's 6 euros, which is still money well spent. to us art lovers.  Taking the glass elevators gives you a nice view of the plaza in front of the museum. The day we visited some talented youth were practicing their dance moves and others were playing an inspired game of futbol. Grab a bite and sit in the plaza for some local flavor.","positive","positive",6,4
"rn123560766","I C","Manchester, United Kingdom","13 reviews","Fabulous Art Attraction",5,"2012-01-24","The gallery houses Pablo Picasso's 'Guernica' and associated drawings and sketches. Well worth a visit - and it is FREE!",323,"Fabulous Art Attraction. The gallery houses Pablo Picasso's 'Guernica' and associated drawings and sketches. Well worth a visit - and it is FREE!","positive","neutral",1,1
"rn123406909","traveller_Schmidt","Munich, Germany","53 reviews","take at least half day, otherwise you will regret",5,"2012-01-21","1) 1st thing - check the opening times<br>2) FREE for students -do not forget your student card<br>3) take at least 2 hours for Picasso section <br>4) Never miss the MUSEUM shop<br>5) Try to go there at 9'o clock in the morning to avoid long queue",323,"take at least half day, otherwise you will regret. 1) 1st thing - check the opening times 2) FREE for students -do not forget your student card 3) take at least 2 hours for Picasso section  4) Never miss the MUSEUM shop 5) Try to go there at 9'o clock in the morning to avoid long queue","positive","negative",0,2
"rn123347149","Peter F","Madrid, Spain","9 reviews","If you like contemporary art",4,"2012-01-20","Regular temporary exhibitions to add to the permanent collection great central garden area",323,"If you like contemporary art. Regular temporary exhibitions to add to the permanent collection great central garden area","positive","negative",0,1
"rn123344682","Wellfan485","Glasgow, United Kingdom","10 reviews","Sofia arts",4,"2012-01-20","Worth it for guernica and the sketches that go along with it, but unless your really into your arts it can be one painting after another",323,"Sofia arts. Worth it for guernica and the sketches that go along with it, but unless your really into your arts it can be one painting after another","positive","negative",0,1
"rn123207015","CBflorida","florida","19 reviews","Modern Art masterpieces",5,"2012-01-17","One of the most avant guarde museums in Madrid which houses everything from Video Installations to the Guernica. You should visit the Prado first to see the Goya that inspired Picasso's Guernica.",324,"Modern Art masterpieces. One of the most avant guarde museums in Madrid which houses everything from Video Installations to the Guernica. You should visit the Prado first to see the Goya that inspired Picasso's Guernica.","positive","negative",1,2
