"id","username","location","userop","quote","rating","date","reviewnospace","page","titleopinion","SentimentValue","SentimentCore","pos","neg"
"rn174949173","Moshe B","","4 reviews","very interstinig",5,"2013-08-31","very attractive pictures of famous painters. various pictures that cover the last 500 years of the most famous painters and pictures",298,"very interstinig. very attractive pictures of famous painters. various pictures that cover the last 500 years of the most famous painters and pictures","positive","positive",1,0
"rn174906364","davideddy","Hong Kong, China","16 reviews","From ancient to modern...",5,"2013-08-31","This is a must-visit place in Madrid! Follow the suggested route and you can know more about how art work evolved from ancient times to modern era.",298,"From ancient to modern.... This is a must-visit place in Madrid! Follow the suggested route and you can know more about how art work evolved from ancient times to modern era.","positive","positive",2,0
"rn174782802","Chris W","Perth, Australia","80 reviews","Impressive",4,"2013-08-30","Grab an audio guide and enjoy a wonderful collection. We did the Prado as well. For me, I preferred MTB because the ability to see pretty much all on offer (Prado is just humongous!) and a cross section of art history. Worth doing",298,"Impressive. Grab an audio guide and enjoy a wonderful collection. We did the Prado as well. For me, I preferred MTB because the ability to see pretty much all on offer (Prado is just humongous!) and a cross section of art history. Worth doing","positive","neutral",2,2
"rn174675867","Byllchen","","1 review","Nice collection of arts",5,"2013-08-29","Very interesting collection and exhibitions. Arts from the 13th to 20th century. Almost liked the Pissaro exhibition. Costs 8? for students.",298,"Nice collection of arts. Very interesting collection and exhibitions. Arts from the 13th to 20th century. Almost liked the Pissaro exhibition. Costs 8? for students.","positive","positive",2,0
"rn174429817","Gary T","Jersey, United Kingdom","60 reviews","Smaller than prado a joy to go",5,"2013-08-28","Thysen is smaller than prado well worth a visit you don't get museumed out , I pick Van Gogh there nice bench to sit and study with cezanne there. Also the potato eater one of my favourite works of his",299,"Smaller than prado a joy to go. Thysen is smaller than prado well worth a visit you don't get museumed out , I pick Van Gogh there nice bench to sit and study with cezanne there. Also the potato eater one of my favourite works of his","positive","positive",2,1
"rn174352384","malagamarie","Malaga, Spain","23 reviews","A very progressive museum financed by Carmen Thyssen",4,"2013-08-27","The lights are just right and make the beauty of the paintings in evidence. The atmosphere is warm and even cosy in some rooms, even though the Museum is huge. I am personally a member and go to all the lectures and concerts offered during the soirees .<br>For a first visit it might be easier to skip the sculptures. The building is 7 stories high.",299,"A very progressive museum financed by Carmen Thyssen. The lights are just right and make the beauty of the paintings in evidence. The atmosphere is warm and even cosy in some rooms, even though the Museum is huge. I am personally a member and go to all the lectures and concerts offered during the soirees . For a first visit it might be easier to skip the sculptures. The building is 7 stories high.","positive","positive",3,2
"rn174285796","Alfredo D","London, United Kingdom","10 reviews","LOST IN TIME",5,"2013-08-27","I could have been in this museum for days staring at all the arts displayed. The map guide was very informative and allowing the taking of photos (without flash of course) was added bonus. Each section throws you in a different art at a different time. Can't wait to go back here!",299,"LOST IN TIME. I could have been in this museum for days staring at all the arts displayed. The map guide was very informative and allowing the taking of photos (without flash of course) was added bonus. Each section throws you in a different art at a different time. Can't wait to go back here!","positive","neutral",2,2
"rn174084248","Peter J","","15 reviews","Nice food - good value",4,"2013-08-26","Normally I find gallery and museum cafes overpriced with dreary food - not this one! A lot of choice, fresh and served with a smile. Highly recommend.",299,"Nice food - good value. Normally I find gallery and museum cafes overpriced with dreary food - not this one! A lot of choice, fresh and served with a smile. Highly recommend.","positive","positive",4,0
"rn173270792","NZKaren","","71 reviews","Great",5,"2013-08-20","Loved getting up close to an amazing collection of artworks.Madrid is so lucky to have this asset. Cool place to visit on a hot day.",299,"Great. Loved getting up close to an amazing collection of artworks.Madrid is so lucky to have this asset. Cool place to visit on a hot day.","positive","positive",3,0
"rn173094521","medatsu","Darien, Connecticut","234 reviews","Favorite Museum in Madrid!",5,"2013-08-19","My husband and I really enjoy impressionist and contemporary art. The Thyssen had an absolutely wonderful temporary exhibit on Pissarro. It was so amazing to see his career and work progress - I don't think I'll ever see a collection that big of his ever again. Besides Pissarro, we really enjoyed viewing works by Monet, Manet, Degas and van Gogh. I liked this museum so much more than the Prado!",299,"Favorite Museum in Madrid!. My husband and I really enjoy impressionist and contemporary art. The Thyssen had an absolutely wonderful temporary exhibit on Pissarro. It was so amazing to see his career and work progress - I don't think I'll ever see a collection that big of his ever again. Besides Pissarro, we really enjoyed viewing works by Monet, Manet, Degas and van Gogh. I liked this museum so much more than the Prado!","positive","positive",6,0
"rn172883048","YOLO1969","Houston, Texas","31 reviews","Good museum with a great bookstore.",4,"2013-08-18","I enjoyed the Thyssen museum a little less than Prado, and a little more than Reina Sofia. Worth going out of the way for, especially if you like a well rounded museum with many many styles of fine art. Work from Picasso, Monet, El Greco, Goya, Degas, etc. , just to name a few can be seen here. Nicely broken up into time periods.",299,"Good museum with a great bookstore.. I enjoyed the Thyssen museum a little less than Prado, and a little more than Reina Sofia. Worth going out of the way for, especially if you like a well rounded museum with many many styles of fine art. Work from Picasso, Monet, El Greco, Goya, Degas, etc. , just to name a few can be seen here. Nicely broken up into time periods.","positive","neutral",2,2
"rn172669495","MerryC_11","Dublin, Ireland","15 reviews","Not enough time",5,"2013-08-17","Lovely museum ... must see but give yourself and day! If you don't have a day - get the free floor plan, the audio guide and make sure you see their top 'must see' paintings which are listed on the plan.",299,"Not enough time. Lovely museum ... must see but give yourself and day! If you don't have a day - get the free floor plan, the audio guide and make sure you see their top 'must see' paintings which are listed on the plan.","positive","positive",2,0
"rn172535613","Alexander D","Melbourne, Australia","2 reviews","Ok hey are you doing your best to make this a long drawn out saga I only want to complaisaga",4,"2013-08-16","Hey this was about bad customer service at the Catalonia Gran Via not my life story. So do not make things difficult",299,"Ok hey are you doing your best to make this a long drawn out saga I only want to complaisaga. Hey this was about bad customer service at the Catalonia Gran Via not my life story. So do not make things difficult","positive","negative",0,3
"rn172312110","Spectacle64","Northampton","140 reviews","If you have to choose, go to the Prado...but try to go here as well!",5,"2013-08-15","Madrid is so lucky to have two such excellent Museums so close to each other. Any museum with Canalettos is wonderful but this has so much more including some interesting early American landscapes. But I confess I am not a fan of religious icons or whacky modern art so some of the exhibits left me cold. But this is largely a personal collection and its eclectic nature is part of its enjoyment. Do go. But if you don't have time for the Thyssen and the Prado - then go to the Prado!",299,"If you have to choose, go to the Prado...but try to go here as well!. Madrid is so lucky to have two such excellent Museums so close to each other. Any museum with Canalettos is wonderful but this has so much more including some interesting early American landscapes. But I confess I am not a fan of religious icons or whacky modern art so some of the exhibits left me cold. But this is largely a personal collection and its eclectic nature is part of its enjoyment. Do go. But if you don't have time for the Thyssen and the Prado - then go to the Prado!","positive","positive",3,2
"rn172263359","adrian p","Barcelona, Spain","66 reviews","By all means visit",4,"2013-08-14","Well. The Thyssen-Bronemisza has it's peculiar origin, initiated by a collection of Thyssens father. There was a long lasting dispute whether the collection would be 'entrusted' to Germany or Spain, but in the end, Ms Bornemiza used her talent to see to it that the works stay in Spain, before her husband passed away, Two flashy paintings can be 'admired' at the entrance hall, in which the couple are meant to evoke an aristocratic aura, whereby Ms Bronamiza's waistline can be said to be seen as a highlight. Overall the collection is well selected, especially from its past proprietor. The temporary exhibits are of great interest (Dali, Monet and a surely worthwhile Pissaro exhibit is to take place). Well worth a visit.",300,"By all means visit. Well. The Thyssen-Bronemisza has it's peculiar origin, initiated by a collection of Thyssens father. There was a long lasting dispute whether the collection would be 'entrusted' to Germany or Spain, but in the end, Ms Bornemiza used her talent to see to it that the works stay in Spain, before her husband passed away, Two flashy paintings can be 'admired' at the entrance hall, in which the couple are meant to evoke an aristocratic aura, whereby Ms Bronamiza's waistline can be said to be seen as a highlight. Overall the collection is well selected, especially from its past proprietor. The temporary exhibits are of great interest (Dali, Monet and a surely worthwhile Pissaro exhibit is to take place). Well worth a visit.","positive","positive",3,2
"rn172084462","Stephen S","San Juan, Puerto Rico","322 reviews","Not Reina Sofia but impressive none the less",5,"2013-08-13","I was more than impressed at the size and quality of this private collection. The building and the collection therein is well laid out. It is not as repetitive and enormous as the Prado or as specific as Reina Sofia but it is a nice spot to spend an afternoon seeing art from every major artist of the last mellenium. Impressive and worth the visit.",300,"Not Reina Sofia but impressive none the less. I was more than impressed at the size and quality of this private collection. The building and the collection therein is well laid out. It is not as repetitive and enormous as the Prado or as specific as Reina Sofia but it is a nice spot to spend an afternoon seeing art from every major artist of the last mellenium. Impressive and worth the visit.","positive","positive",4,0
"rn171972455","helitee","Vienna, Austria","23 reviews","What an amazing collection!",5,"2013-08-12","Do not miss this incredibly wide collection of the Thyssen-Bornemisza. From the Middle Age to Modern art, there are masterpieces for every taste. You will not regret to have been there. For me the best museum in Madrid",300,"What an amazing collection!. Do not miss this incredibly wide collection of the Thyssen-Bornemisza. From the Middle Age to Modern art, there are masterpieces for every taste. You will not regret to have been there. For me the best museum in Madrid","positive","negative",2,3
"rn171802593","waterangel21","Brookline, Massachusetts","405 reviews","I wish I had gone here before Prado",5,"2013-08-11","I ended up liking this better than Prado. The art stretches from about the 1300s to basically present day, yet the museum as a whole is a manageable size. Lots of nice stuff to see.<br><br>I bought the Paseo del Arte card for about 24 euros. If I had been able to make it to all 3 main art museums in Madrid, it would have been worth it. Unfortunately, this one was cheaper than I expected. I think it was around 10 to get in, 15 to get in and see the special exhibit, and 10 to see just the special exhibit (not included with the Paseo card). Since the Prado was about 14 to get in, the 10 entrance fee to get in here made me break even, but I didn't want to spend 10 more on top of it to see the special exhibit. On the other hand, you don't have to wait in ticket lines once you get the Paseo card, so that's nice.",300,"I wish I had gone here before Prado. I ended up liking this better than Prado. The art stretches from about the 1300s to basically present day, yet the museum as a whole is a manageable size. Lots of nice stuff to see.  I bought the Paseo del Arte card for about 24 euros. If I had been able to make it to all 3 main art museums in Madrid, it would have been worth it. Unfortunately, this one was cheaper than I expected. I think it was around 10 to get in, 15 to get in and see the special exhibit, and 10 to see just the special exhibit (not included with the Paseo card). Since the Prado was about 14 to get in, the 10 entrance fee to get in here made me break even, but I didn't want to spend 10 more on top of it to see the special exhibit. On the other hand, you don't have to wait in ticket lines once you get the Paseo card, so that's nice.","positive","negative",3,6
"rn171288497","patriciaprimavera","Madrid, Spain","210 reviews","Excellent permanent collection and interesting temporary exhibitions",4,"2013-08-08","The museum is not that large so you can see the entire main collection and the temporary exhibitions on the lower ground floor are normally very well presented and interesting. There is also a nice shop and a cafeteria in the garden area where you can reste tired feet after getting to know the sights of Madrid.",300,"Excellent permanent collection and interesting temporary exhibitions. The museum is not that large so you can see the entire main collection and the temporary exhibitions on the lower ground floor are normally very well presented and interesting. There is also a nice shop and a cafeteria in the garden area where you can reste tired feet after getting to know the sights of Madrid.","positive","negative",1,2
"rn171177488","mulliganc","London, United Kingdom","23 reviews","Something for all artistic tastes",5,"2013-08-07","Loved it! Many different styles of art to cater for all tastes. When I visited there was a Cartier exhibition which was amazing! For the museum itself I would leave approximately half a day to see everything. Clean, friendly staff, nice gift shop and a beautiful building.",300,"Something for all artistic tastes. Loved it! Many different styles of art to cater for all tastes. When I visited there was a Cartier exhibition which was amazing! For the museum itself I would leave approximately half a day to see everything. Clean, friendly staff, nice gift shop and a beautiful building.","positive","positive",3,2
"rn170881513","miguel_9","lisboa","310 reviews","The best museum in Madrid",5,"2013-08-05","After visiting the El Prado and the Reina Sofia, i have to say that the Thyssen is the best of Madrid.<br>What a fantastic colection of paintings, for me even better than the other two musems. Not so huge than the prado and so much easyer to navigate and enjoy the art. Visited for free on a monday from 12h to 16h and you can take as much pictures as you want (no flash) unlike the other too with so many foolish restrictions. Don´t miss this one!",300,"The best museum in Madrid. After visiting the El Prado and the Reina Sofia, i have to say that the Thyssen is the best of Madrid. What a fantastic colection of paintings, for me even better than the other two musems. Not so huge than the prado and so much easyer to navigate and enjoy the art. Visited for free on a monday from 12h to 16h and you can take as much pictures as you want (no flash) unlike the other too with so many foolish restrictions. Don´t miss this one!","positive","positive",3,2
"rn170291300","bradyboy2","florida","755 reviews","What a gem of a Museum",5,"2013-08-01","This museum is not to be missed<br>If you go on a mon between 12-4pm it's free.<br>There are paintings from every period",300,"What a gem of a Museum. This museum is not to be missed If you go on a mon between 12-4pm it's free. There are paintings from every period","positive","positive",2,1
"rn170275586","RRC_1976","Singapore, Singapore","254 reviews","Specialized Content",4,"2013-08-01","This is not a generic museum in the sense that it is devoted to the art of painting. In its sphere it has an extensive collection cutting across all genres. Almost all the great masters across the different schools are present. If paintings are your poison then this is the motherlode. I wasmlucky to catch the Pissaro exhibition which was the icing on the cake! <br><br>I also liked the building and the way the exhibits are set up. Kudos to the administration. Location wise it is also very convenient. Some very nice showrooms selling local ceramics close by too.",300,"Specialized Content. This is not a generic museum in the sense that it is devoted to the art of painting. In its sphere it has an extensive collection cutting across all genres. Almost all the great masters across the different schools are present. If paintings are your poison then this is the motherlode. I wasmlucky to catch the Pissaro exhibition which was the icing on the cake!   I also liked the building and the way the exhibits are set up. Kudos to the administration. Location wise it is also very convenient. Some very nice showrooms selling local ceramics close by too.","positive","positive",5,4
"rn170184690","Ian001","Chatham, Kent, Uk","83 reviews","Great art gallery, fantastic collection",5,"2013-07-31","Comprehensive collection covering many centuries of paintings and samples of most major artists' works from medieval to modern times",301,"Great art gallery, fantastic collection. Comprehensive collection covering many centuries of paintings and samples of most major artists' works from medieval to modern times","positive","positive",3,0
"rn169995064","pasigmond","Bainbridge Island, Washington","20 reviews","A must see in Madrid",5,"2013-07-30","Take you time through all the galleries. This is a fantastic collection of art from around the world. Definitely will return!",301,"A must see in Madrid. Take you time through all the galleries. This is a fantastic collection of art from around the world. Definitely will return!","positive","positive",4,0
"rn169820568","ElleSantaFe","Santa Fe","17 reviews","Fascinating",5,"2013-07-30","First off, the entrance to the Thyssen is remarkable. Secondly, I love audio guides when I visit museums because it enhances the experience and I definitely recommend renting the audio guide. <br><br>We had already visited El Prado and Reyna Sofia and we were getting a little burnt on museums. We thought we'd be satisfied with just a couple hours but it was not enough time. We spent nearly two hours viewing cubism. Budget plenty of time and enjoy!",301,"Fascinating. First off, the entrance to the Thyssen is remarkable. Secondly, I love audio guides when I visit museums because it enhances the experience and I definitely recommend renting the audio guide.   We had already visited El Prado and Reyna Sofia and we were getting a little burnt on museums. We thought we'd be satisfied with just a couple hours but it was not enough time. We spent nearly two hours viewing cubism. Budget plenty of time and enjoy!","positive","neutral",3,3
"rn169693745","salgarcom","Madrid, Spain","20 reviews","Great art collection",5,"2013-07-29","It worth the visit always. Great art collection.<br>Five minutes walk from El Prado art museum.<br>Up to September 15, there's a Pissarro exposition.<br></p>",301,"Great art collection. It worth the visit always. Great art collection. Five minutes walk from El Prado art museum. Up to September 15, there's a Pissarro exposition.  ","positive","positive",3,2
"rn169668086","DeAlbasan","Miami Beach, Florida","23 reviews","Very Unique",5,"2013-07-29","very unique collection in a beautiful setting. The Museum is very close to the Prado Museum, so you can make a day of it by visiting both on the same day",301,"Very Unique. very unique collection in a beautiful setting. The Museum is very close to the Prado Museum, so you can make a day of it by visiting both on the same day","positive","positive",3,0
"rn169643553","Pamela H","Madrid","64 reviews","One of the best museums in Madrid",5,"2013-07-29","The Thyssen is my idea of a perfect museum. The temporary expositions are excellent, but most important the permanent collection can be seen in 1 1/2 - 2 hours, which is perfect. You are not bombarded with too much art - after which point you can't really appreciate any of it (Stendhal syndrome). The collection is varied and complete, and quite impressive, including artists from all over. The other museums (Prado and Reina Sofia) are also wonderful, but the Thyssen is special. (I live in Madrid so this opinion is based on many visits)",301,"One of the best museums in Madrid. The Thyssen is my idea of a perfect museum. The temporary expositions are excellent, but most important the permanent collection can be seen in 1 1/2 - 2 hours, which is perfect. You are not bombarded with too much art - after which point you can't really appreciate any of it (Stendhal syndrome). The collection is varied and complete, and quite impressive, including artists from all over. The other museums (Prado and Reina Sofia) are also wonderful, but the Thyssen is special. (I live in Madrid so this opinion is based on many visits)","positive","positive",6,1
"rn169627990","Maria Luz C","Madrid, Spain","8 reviews","Fantastic Afternoon",4,"2013-07-29","It`s alway a good idea visit it...the museum is located in one of Madrid best Areas......Resturants, bars, pubs...the area is called Barrio de las Letra ¡¡¡¡",301,"Fantastic Afternoon. It`s alway a good idea visit it...the museum is located in one of Madrid best Areas......Resturants, bars, pubs...the area is called Barrio de las Letra ¡¡¡¡","positive","neutral",1,1
"rn169594791","Elcano2010","Madrid","38 reviews","Excellent Gallery",5,"2013-07-29","The building used to be a residence of some nobility and was converted into a privately-run gallery by famous Spanish architect Moneo in order to house the Baron Thyssen's collection, sold to Spain in the eighties.The building houses the collection of late Baron Thyssen and also houses the private collection of his widow Carmen, which is hung in an attached wing. You'll have access to both collections with the same ticket. There are not as many paintings as in The Prado Gallery, but the quality of the paintings is generally excellent and you will get to have a glimpse on the history of painting from the primitive italians of the 11 century all the way up to pop-art. I also like the fact that the Gallery usually has far less visitors than the Prado and the rooms are much quieter. Also, the lighting and the quality of the rooms seem to be much better. They usually have a couple of interesting temporary exhibitions. You can buy either a separate ticket or a combined ticket for the main collection and the exhibitions. It is advisable to book and pay your ticket on the internet at no extra charge, and collect it at a separate counter of the Gallery desk.",301,"Excellent Gallery. The building used to be a residence of some nobility and was converted into a privately-run gallery by famous Spanish architect Moneo in order to house the Baron Thyssen's collection, sold to Spain in the eighties.The building houses the collection of late Baron Thyssen and also houses the private collection of his widow Carmen, which is hung in an attached wing. You'll have access to both collections with the same ticket. There are not as many paintings as in The Prado Gallery, but the quality of the paintings is generally excellent and you will get to have a glimpse on the history of painting from the primitive italians of the 11 century all the way up to pop-art. I also like the fact that the Gallery usually has far less visitors than the Prado and the rooms are much quieter. Also, the lighting and the quality of the rooms seem to be much better. They usually have a couple of interesting temporary exhibitions. You can buy either a separate ticket or a combined ticket for the main collection and the exhibitions. It is advisable to book and pay your ticket on the internet at no extra charge, and collect it at a separate counter of the Gallery desk.","positive","negative",2,4
"rn169538508","Donna S","Sydney, Australia","11 reviews","A family legacy of Art and the Love of Art",5,"2013-07-28","A stunning venue, close to many other art venues and architectural wonders. The relationship and engagement of the Thyssen family, their devotion to all forms of art and the challenges your eyes and heart face when on a visit, is truly inspiring.",301,"A family legacy of Art and the Love of Art. A stunning venue, close to many other art venues and architectural wonders. The relationship and engagement of the Thyssen family, their devotion to all forms of art and the challenges your eyes and heart face when on a visit, is truly inspiring.","positive","positive",3,0
"rn169346226","Clairidella","Berlin, Germany","12 reviews","Thyssen-Bornemizsta",4,"2013-07-27","really nice, a lot of Picasso and other big names. I till think Prado and Reina Sofia are better, though. Mondays 12-4pm for free",302,"Thyssen-Bornemizsta. really nice, a lot of Picasso and other big names. I till think Prado and Reina Sofia are better, though. Mondays 12-4pm for free","positive","positive",2,0
"rn169299404","Peter M","Norwich, United Kingdom","37 reviews","Excellent collection",4,"2013-07-27","We visited the museum on our short break to Madrid last week. Unfortunately this was the only big gallery that we had time to visit, but the collection is very good, apart from the strange colour chosen for the walls, a type of terracotta that doesn't really complement lots of the works. Personally I was taken by the Caravaggio and Holbein works, but unfortunately we had to leave before we could see the second half of the museum. We went on Monday afternoon when the permanent exhibitions are free to visit, but be warned that the museum closes at 4, so arrive early (unlike us!) in order to enjoy the whole gallery. All the big galleries in Madrid (including the Prado and Reina Sofia) are also free to visit between 6-8 every evening, but judging by the queue outside the Reina Sofia when we tried to benefit from this, this is a very busy time to go!",302,"Excellent collection. We visited the museum on our short break to Madrid last week. Unfortunately this was the only big gallery that we had time to visit, but the collection is very good, apart from the strange colour chosen for the walls, a type of terracotta that doesn't really complement lots of the works. Personally I was taken by the Caravaggio and Holbein works, but unfortunately we had to leave before we could see the second half of the museum. We went on Monday afternoon when the permanent exhibitions are free to visit, but be warned that the museum closes at 4, so arrive early (unlike us!) in order to enjoy the whole gallery. All the big galleries in Madrid (including the Prado and Reina Sofia) are also free to visit between 6-8 every evening, but judging by the queue outside the Reina Sofia when we tried to benefit from this, this is a very busy time to go!","positive","negative",2,5
"rn169254602","elsiek","London","875 reviews","Impressive collection of art",4,"2013-07-27","This a private collection of art housed over three floors. There is also normally a special collection on show - currently Camille Pissarro - which is extra to get in. The variety of paintings is impressive covering many centuries of time from Old Masters through to modern Cubism &amp; Pop Art. The displays are quite easy to follow via the museum map although the descriptions could have been more detailed. It seems many of the paintings are out on loan so you get to look at a poster on the wall instead. Whilst we got to see many original famous paintings the visit lacked the atmosphere of our time at the Prado museum which is just across the road.",302,"Impressive collection of art. This a private collection of art housed over three floors. There is also normally a special collection on show - currently Camille Pissarro - which is extra to get in. The variety of paintings is impressive covering many centuries of time from Old Masters through to modern Cubism &amp; Pop Art. The displays are quite easy to follow via the museum map although the descriptions could have been more detailed. It seems many of the paintings are out on loan so you get to look at a poster on the wall instead. Whilst we got to see many original famous paintings the visit lacked the atmosphere of our time at the Prado museum which is just across the road.","positive","negative",3,4
"rn169019598","Stacyonholiday","Bristol, United Kingdom","169 reviews","all the greats",4,"2013-07-25","Even if you don't know much about art you'll recognise the names here - all the famous artists and more.",302,"all the greats. Even if you don't know much about art you'll recognise the names here - all the famous artists and more.","positive","positive",1,0
"rn168993120","andreiagferreira","Lisbon, Portugal","124 reviews","You must visit this one!",5,"2013-07-25","The best modern art collection in Madrid, with some powerful pieces from the most significant impressionists, cubists, and a lot more.<br>If you love modern painting, this is the #1 place to see in Madrid.<br><br>It is not huge, so it is easily seen in a morning or afternoon (at least a 3 hour visit).<br>It's allowed to take pictures (but no flash, obviously) and almost every room has a central stool where you can enjoy the wonderful art and rest for a while. If you're on a budget, take advantage of the free entrance on Mondays afternoon.",302,"You must visit this one!. The best modern art collection in Madrid, with some powerful pieces from the most significant impressionists, cubists, and a lot more. If you love modern painting, this is the #1 place to see in Madrid.  It is not huge, so it is easily seen in a morning or afternoon (at least a 3 hour visit). It's allowed to take pictures (but no flash, obviously) and almost every room has a central stool where you can enjoy the wonderful art and rest for a while. If you're on a budget, take advantage of the free entrance on Mondays afternoon.","positive","negative",2,3
"rn168876156","WilvdR","Amsterdam, The Netherlands","22 reviews","A unique collection",4,"2013-07-24","This museum shows you a collection from the early gothic religious art till the modern artist in the 1960's. That is unique. A great experience if you want to see how artists in all centuries have inspired each other.",302,"A unique collection. This museum shows you a collection from the early gothic religious art till the modern artist in the 1960's. That is unique. A great experience if you want to see how artists in all centuries have inspired each other.","positive","positive",3,0
"rn168776070","Stephanie G","Los Angeles, California","30 reviews","really enjoyed! you can take pictures",5,"2013-07-23","This may sound silly, but I really like having pictures of works of art I see. I was pleasantly surprised you could take photos here - just obviously without flash.<br><br>There's plenty of modern art, but have rooms of other types of art as well. I enjoyed the Monet and Degas pieces most, I think. <br><br>I only browsed the museum for around 45 minutes because we came close to its closing time, but I felt like it was enough time because I didn't get an audio guide so I just wandered around the rooms, finding the pieces I liked the most. Very relaxing trip!<br><br>Go to the museum when it's free (I know this museum is free the least amount of time, so ask a place with tourist information - I went to the tourist stand in the plaza/ park by the post office) but get there half an hour early, because there will be a line.",302,"really enjoyed! you can take pictures. This may sound silly, but I really like having pictures of works of art I see. I was pleasantly surprised you could take photos here - just obviously without flash.  There's plenty of modern art, but have rooms of other types of art as well. I enjoyed the Monet and Degas pieces most, I think.   I only browsed the museum for around 45 minutes because we came close to its closing time, but I felt like it was enough time because I didn't get an audio guide so I just wandered around the rooms, finding the pieces I liked the most. Very relaxing trip!  Go to the museum when it's free (I know this museum is free the least amount of time, so ask a place with tourist information - I went to the tourist stand in the plaza/ park by the post office) but get there half an hour early, because there will be a line.","positive","positive",7,3
"rn168653519","Genie317","Midlothian, Virginia","4 reviews","Works of art from world renown artists",5,"2013-07-23","Loved the layout: 2nd floor contains Primitive through 19th century works such Hans Holbein's Portrait of Henry VIII of England ( the attention to details is breathtaking). The first level housed 17th century Dutch paintings through Neo-Dada and Pop Art. They also have a nice café!",302,"Works of art from world renown artists. Loved the layout: 2nd floor contains Primitive through 19th century works such Hans Holbein's Portrait of Henry VIII of England ( the attention to details is breathtaking). The first level housed 17th century Dutch paintings through Neo-Dada and Pop Art. They also have a nice café!","positive","positive",3,1
"rn168616046","debra5577","Houston Texas","7 reviews","Modern Museum",4,"2013-07-22","I enjoyed this museum, but it was more modern art, but - I 'm not much for modern art. I did broaden my horizons viewing this museum though.",302,"Modern Museum. I enjoyed this museum, but it was more modern art, but - I 'm not much for modern art. I did broaden my horizons viewing this museum though.","positive","neutral",1,1
"rn168574194","Trenwith","Bergen County, New Jersey, USA","19 reviews","Lovely museum",5,"2013-07-22","The collection is amazing and arranged chronologically, so you can see the different periods of art and how they changed over time.",303,"Lovely museum. The collection is amazing and arranged chronologically, so you can see the different periods of art and how they changed over time.","positive","positive",2,0
"rn168557279","G_mat964","Buffalo, New York","67 reviews","Great array of art",4,"2013-07-22","A great alternative (or supplement) to El Prado. There's no questioning the stunning array of art at El Prado, but I think it's fair to call it's collection narrow and deep. The collection at Thyssen takes a different approach, which I think would be best labeled as broad but shallow (not in a negative manner). There is an incredible array of art that covers many different styles, artists and time periods. To think that this was a private collection at one point is tough to comprehend. The current Pissarro exhibit is worth the price of admission.",303,"Great array of art. A great alternative (or supplement) to El Prado. There's no questioning the stunning array of art at El Prado, but I think it's fair to call it's collection narrow and deep. The collection at Thyssen takes a different approach, which I think would be best labeled as broad but shallow (not in a negative manner). There is an incredible array of art that covers many different styles, artists and time periods. To think that this was a private collection at one point is tough to comprehend. The current Pissarro exhibit is worth the price of admission.","positive","positive",5,3
"rn168149393","Caro393","Fussen, Germany","7 reviews","Small but great",5,"2013-07-19","Cosy atmosphere, friendly staff. Very good exhibition: some contemporary, a lot of expressionistic works. Not so crowded, so you don't need to buy tickets in advance.",303,"Small but great. Cosy atmosphere, friendly staff. Very good exhibition: some contemporary, a lot of expressionistic works. Not so crowded, so you don't need to buy tickets in advance.","positive","positive",3,1
"rn168072543","JLMVL","Massachusetts","21 reviews","World class art museum",5,"2013-07-18","Wonderful collection! Such a variety and is worth visiting. Many key paintings in the collection which is hard to see and find in museums such as Egon Schiele and Lucian Freud. Gave me inspiration to do art.",303,"World class art museum. Wonderful collection! Such a variety and is worth visiting. Many key paintings in the collection which is hard to see and find in museums such as Egon Schiele and Lucian Freud. Gave me inspiration to do art.","positive","positive",4,1
"rn167984366","travlinmom1429","Los Angeles, California","83 reviews","A Wonderful Art Museum- Up There with the Best",5,"2013-07-17","We visited Madrid on the last leg of a 10 day trip to Spain. We had seen lots of museums and cathedrals, so we were a little burned out on art. Wow- I would have been so sad if I had missed the Thyssen. The galleries are wide and there are lots of benches to sit and observe the art. The crowds were very light when we visited late in the day. The variety of paintings is fabulous. Flemish masters to modern art. Beautiful American landscapes which I was so surprised to see in a Spanish museum. A Pisarro Exhibition was going on when we visited which was worthwhile to see. I would rank this up there with the Musee DÓrsay. If you have a choice, skip the Reina Sophia and go to the Thyssen.",303,"A Wonderful Art Museum- Up There with the Best. We visited Madrid on the last leg of a 10 day trip to Spain. We had seen lots of museums and cathedrals, so we were a little burned out on art. Wow- I would have been so sad if I had missed the Thyssen. The galleries are wide and there are lots of benches to sit and observe the art. The crowds were very light when we visited late in the day. The variety of paintings is fabulous. Flemish masters to modern art. Beautiful American landscapes which I was so surprised to see in a Spanish museum. A Pisarro Exhibition was going on when we visited which was worthwhile to see. I would rank this up there with the Musee DÓrsay. If you have a choice, skip the Reina Sophia and go to the Thyssen.","positive","negative",4,6
"rn167945637","azh111","NJ","20 reviews","Probably amazing works of art, but could not get past the horrid color on the walls.",2,"2013-07-17","This museum may be incredible, and if you are a serious fan of art, then please disregard this review. However, if you are like me, and enjoy perusing the paintings, this museum may not be for you. The walls are all painted a hideous color, kind of a salmon color, that actually clashes with just about every painting, and the lay out of the museum is completely monotonous. I could not wait to get out of there.",303,"Probably amazing works of art, but could not get past the horrid color on the walls.. This museum may be incredible, and if you are a serious fan of art, then please disregard this review. However, if you are like me, and enjoy perusing the paintings, this museum may not be for you. The walls are all painted a hideous color, kind of a salmon color, that actually clashes with just about every painting, and the lay out of the museum is completely monotonous. I could not wait to get out of there.","negative","positive",3,1
